NOME,RUA,NUMERO,BAIRRO,CIDADE,CEP,LATITUDE,LONGITUDE,CNPJ,PRECO MEDIO,VALOR MINIMO,CATEGORIA,AVALIACAO,TEMPO ENTREGA,VALOR ORIGINAL,SUPER RESTAURANTE
Maya Mexican e Mini Burguer,Rua lucimar Fernandes Dantas ,159,Jardim Santa rosa,FERRAZ DE VASCONCELOS,08536420,-23.514752,-46.361869,38594247000156,$,25,Mexicana,4.8,90,9,NÃO
PADARIA Nosso Grão Alimentos,Rua Presidente Artur Bernardes,1,Jardim Horto do Ipê,ITAQUAQUECETUBA,08593460,-23.477115,-46.29438,47853519000186,$,20,Padaria,0.0,0,,NÃO
Hot Burguer Arcoiris,Avenida Amazonas,213,Barbosas,ARUJA,07402090,-23.395254,-46.317932,35983164000160,$,20,Lanches,0.0,0,,NÃO
Pizzaria Morettis,Rua Victorino Bento Lorena da Silva,251,Jardim Angélica,GUARULHOS,07260470,-23.450191,-46.409397,32609242000173,$$,20,Pizza,0.0,0,,NÃO
Empanadas LP,Rua Cinco-A,43,Jardim Nova Cidade,GUARULHOS,07252520,-23.443512,-46.406666,53436179000190,$,20,Lanches,0.0,0,,NÃO
Black Sushi 50%off,Rua Uberlândia,230,Vila Virgínia,ITAQUAQUECETUBA,08573020,-23.483297,-46.352179,52792557000106,$,35,Japonesa,0.0,45,0,NÃO
Cantinho Gourmet,Rua Raul Pompéia,87,Jardim Altos de Itaquá,ITAQUAQUECETUBA,08598388,-23.46626,-46.326985,,$,10,Doces & Bolos,0.0,49,10.99,NÃO
Pizzaria e Lancheteria Kauã,Avenida Joaquim Manoel de Macedo,614,Parque Residencial Marengo,ITAQUAQUECETUBA,08594500,-23.485376,-46.298666,36661090000109,$,15,Pizza,0.0,60,9.5,NÃO
Home Burguer,Alameda das Camélias,200,Cidade Nova Arujá,ARUJA,07411445,-23.407134,-46.345542,37375803000130,$,15,Lanches,5.0,0,,NÃO
Tudo Quietinho Marmitas e Lanches,Estrada São Carlos,21,Jardim Maria Rosa II,ITAQUAQUECETUBA,08582725,-23.443487,-46.37442,41005297000165,$,10,Brasileira,0.0,120,22,NÃO
Adega Liderança ,Avenida Alcântara Machado,98,Parque Residencial Marengo,ITAQUAQUECETUBA,08594010,-23.484059,-46.303272,,$,5,Brasileira,5.0,0,,NÃO
Bom Bocado,Rua Marrocos,113,Jardim São José,SUZANO,08695470,-23.495482,-46.282061,,$,15,Doces & Bolos,0.0,0,,NÃO
Mony Coxinhas,Rua Audálio Marques Pereira,102,Jardim Nova Cidade,GUARULHOS,07252400,-23.443877,-46.403809,58127488000100,$,20,Salgados,0.0,0,,NÃO
Coco & Suco Express,Rua Cambarazinho,22,Jardim Miray,ITAQUAQUECETUBA,08574442,-23.506407,-46.361731,64284787000143,$,10,Casa de Sucos,0.0,49,8.99,NÃO
Marmitex Plena Luz,Rua Sete Lagoas,130,Vila Virgínia,ITAQUAQUECETUBA,08573140,-23.490885,-46.352848,31351118000198,$,20,Brasileira,0.0,43,4.99,NÃO
Pizzaria Mauro Elvis,Rua Mário Antunes Maciel Ramos,266,Cidade Kemel,SAO PAULO,08130070,-23.508005,-46.368741,16769320000140,$,26,Pizza,0.0,50,7,NÃO
Peti Confeito,Rua José Gines,295,Jardim das Oliveiras,SAO PAULO,08111530,-23.486467,-46.376497,40579804000101,$,20,Doces & Bolos,0.0,47,8.99,NÃO
Jhenny Dulces,Rua Serra do Mar,549,Jardim Paineira,ITAQUAQUECETUBA,08581010,-23.455884,-46.357789,52590556000189,$,20,Doces & Bolos,0.0,49,10.99,NÃO
Tempero da Paulinha,Rua Abadia,80,Jardim Piatã A,MOGI DAS CRUZES,08774040,-23.467554,-46.286415,61435219000108,$,20,Brasileira,0.0,0,,NÃO
restaurante donana,Rua Fernando Namora,602,Parque Piratininga,ITAQUAQUECETUBA,08583410,-23.440177,-46.381303,53866780000113,$,20,Marmita,0.0,0,,NÃO
Sorvpel Açaí e Sorvetes,Avenida Pires de Almeida,290,Parque Residencial Marengo,ITAQUAQUECETUBA,08594600,-23.484222,-46.29859,53123342000165,$,20,Açaí,5.0,0,,NÃO
"Divino Doce - Bolo Sorvete Gourmet, Sobremesa Gelada",Rua Cajatí,86,Jardim Odete,ITAQUAQUECETUBA,08598350,-23.470329,-46.331461,45765890000160,$,20,Brasileira,5.0,47,6.99,NÃO
Salgados Pimentas,Estrada Presidente Juscelino Kubitschek de Oliveira,4501,Jardim dos Pimentas,GUARULHOS,07272345,-23.44396,-46.40809,28970475000120,$,15,Salgados,5.0,0,,NÃO
Açaí da Vovó Pequena,Rua Panorama,372,Jardim Maragogipe,ITAQUAQUECETUBA,08580380,-23.452557,-46.338379,62463719000116,$,15,Açaí,0.0,0,,NÃO
Doce Bela ,Rua Expedito Duranda Nogueira,593,Cidade Miguel Badra,SUZANO,08690020,-23.497361,-46.310201,62263204000172,$,10,Brasileira,4.3,38,17.99,NÃO
Marmitaria Itaim Paulista - Restaurante,Av. Kemel Addas,1114,Cidade Kemel,SAO PAULO,08130485,-23.503409,-46.366842,55698907000168,$,15,Marmita,4.3,40,5,NÃO
Coxinharia,R. São Francisco,533,Quinta da Boa Vista (Residencial),ITAQUAQUECETUBA,08597565,-23.455918,-46.320452,26512345000118,$,100,Brasileira,0.0,51,11.99,NÃO
Mercado Mix,Rua Santo Antonio,676,Jordanópolis,ARUJA,07411170,-23.404098,-46.343455,54275296000182,$,20,Brasileira,0.0,0,,NÃO
Brabo Burguer Sobremesa,Rua Serra dos Dois Irmãos,58,Condomínio Vilage,ITAQUAQUECETUBA,08587310,-23.428603,-46.316173,48917267000174,$,10,Açaí,0.0,0,,NÃO
 Batatas Recheadas Guilana,Rua Zélia,39,Jardim Margarida,MOGI DAS CRUZES,08772070,-23.485954,-46.283907,35901047000100,$,20,Lanches,4.0,0,,NÃO
Comida Caseira da Tia Angela,R. Antônio Barreto,211,Jardim Antonio Picosse,POA,08553335,-23.522253,-46.367082,59414950000105,$,19,Brasileira,4.8,47,13.99,NÃO
Camila Doces,Henrique Giovanni Xavier,502,Parque Residencial Scaffid II,ITAQUAQUECETUBA,08587770,-23.430356,-46.309155,42757326000108,$,10,Doces & Bolos,0.0,0,,NÃO
Trailer King,Avenida Norte Sul,180,Sítio São Francisco,GUARULHOS,07261490,-23.460312,-46.400139,45422576000185,$,20,Lanches,0.0,0,,NÃO
Açaí da Tia Ana & Cia,Rua Alberto Faria,252,Parque Residencial Marengo,ITAQUAQUECETUBA,08594200,-23.492059,-46.303649,,$,20,Açaí,0.0,0,,NÃO
Nims Espetaria,Rua Padre Bento,271,Jardim Carolina,ITAQUAQUECETUBA,08588320,-23.435263,-46.323397,40253514000173,$,0,Variada,0.0,90,22,NÃO
Quintal da Fatinha,Rua Pinho,42,Jardim Odete,ITAQUAQUECETUBA,08598283,-23.467658,-46.329995,,$,30,Marmita,0.0,47,8.99,NÃO
Lanchonete e Restaurante a Casa dos Amig,Rodovia Alberto Hinoto,2735,Jardim Limoeiro,ARUJA,07434100,-23.438443,-46.325866,31007862000170,$,10,Lanches,0.0,0,,NÃO
Restaurante do Gordão Marmitex,Estrada dos Índios,0,Jardim Amanda Caiubi,ITAQUAQUECETUBA,08587000,-23.43142,-46.316995,58046227000158,$,20,Lanches,0.0,0,,NÃO
Pizzaria Tradizionale,Rua Fátima,115,Jardim Margarida,MOGI DAS CRUZES,08772120,-23.485585,-46.287361,53401622000198,$,10,Pizza,0.0,0,,NÃO
Salgados Du Gordo,Estrada do Campo Limpo,1000,Residencial Pamela,ITAQUAQUECETUBA,08596020,-23.471715,-46.313257,58578050000130,$,20,Salgados,0.0,52,12.99,NÃO
Açaiteria M&r,Rua Guaxupé,190,Jardim São Paulo,ITAQUAQUECETUBA,08598480,-23.464615,-46.320171,60464095000126,$,15,Açaí,0.0,51,8.99,NÃO
Pitaya Açaí,Estrada do Ribeirão,332,Cidade Boa Vista,SUZANO,08693190,-23.497078,-46.301302,,$,18,Açaí,5.0,0,,NÃO
Burguer girls - MARMITAS E LANCHES ,Rua Quinta do Sol,22,Jardim Tropical,ITAQUAQUECETUBA,08582650,-23.450414,-46.365944,30843883000162,$,10,Brasileira,0.0,0,,NÃO
Delíciageladaa,Avenida Felício Marinelli,315,Jardim Medina,POA,08556200,-23.514653,-46.349091,,$,7,Sorvetes,0.0,49,10.99,NÃO
OUR DAILY BURGER ,Estrada do Caminho Velho,336,Jardim Nova Cidade,GUARULHOS,07252312,-23.441274,-46.404174,51172185000152,$,30,Lanches,0.0,0,,NÃO
Açai do Nery,Rua Paraíso,165,Quinta da Boa Vista (Residencial),ITAQUAQUECETUBA,08597627,-23.46152,-46.320931,,$,10,Açaí,0.0,50,10.99,NÃO
Gleice Explosão de Sabores (pastéis),Rua Anézio Ruivo,708,Sítio São Francisco,GUARULHOS,07260294,-23.456989,-46.394165,63536826000190,$,15,Pastel,0.0,0,,NÃO
Confeitaria do Pai,Avenida Jaguari,400,Cidade Boa Vista,SUZANO,08693010,-23.498976,-46.302944,46285584000190,$,10,Doces & Bolos,0.0,0,,NÃO
R.r Assados e Almoço,Av. Ver. João Fernandes da Silva,1605,Vila Virginia,ITAQUAQUECETUBA,08576000,-23.493519,-46.356405,,$,10,Marmita,0.0,43,4.99,NÃO
Ta na Mão,Rua Ferraz de Vasconcelos,771,Vila Monte Belo,ITAQUAQUECETUBA,08577540,-23.488095,-46.370866,61968415000148,$,18,Açaí,5.0,82,7.99,NÃO
Quedinha Por Doces & Salgados,Rua Marcondes Munhoz,671,Parque São Miguel,GUARULHOS,07261140,-23.456949,-46.407162,54598994000119,$,10,Salgados,0.0,0,,NÃO
Nany Donuts,Rua Farropilha,91,Jardim São Paulo,ITAQUAQUECETUBA,08598560,-23.467983,-46.317985,,$,15,Doces & Bolos,0.0,52,12.99,NÃO
Ateliê Noite Encantada,Rua Formosa,433,Cidade Boa Vista,SUZANO,08693150,-23.498624,-46.306802,,$,10,Doces & Bolos,0.0,57,18.99,NÃO
Açougue Filadelfia - Vila Zeferina,Avenida Italo Adami,641,Vila Ursulina,ITAQUAQUECETUBA,08574020,-23.493327,-46.348828,29397093000111,$,20,Carnes,0.0,43,4.99,NÃO
Doce e Dose ,Rua Santa Bárbara,390,Chácara Dona Escolástica,ITAQUAQUECETUBA,08581150,-23.457574,-46.3579,56604007000177,$,20,Brasileira,0.0,49,8.99,NÃO
Sushi da Sheila,Rua Ferraz de Vasconcelos,46,Vila Monte Belo,ITAQUAQUECETUBA,08577540,-23.494199,-46.36627,63664711000180,$,20,Japonesa,5.0,53,7.99,NÃO
Adega Coisas Leves ,Rua Alvorada,145,Jardim Luciana,ITAQUAQUECETUBA,08575700,-23.500066,-46.353305,45822810000161,$,15,Casa de Sucos,0.0,47,8.99,NÃO
"Bianca Doces, Açúcar & Arte",Travessa Vitória,32,Jardim Maria Rosa II,ITAQUAQUECETUBA,08582849,-23.444501,-46.370411,,$,10,Doces & Bolos,0.0,52,12.99,NÃO
Muniz Açaí,R. Wilson Anastácio,71,Jardim Napoli,ITAQUAQUECETUBA,08595430,-23.471006,-46.302458,45601562000129,$,10,Açaí,0.0,71,15,NÃO
Divina Cozinha - Outlet Grande Sp,Estrada de São Bento,9550,Jardim Josely,ITAQUAQUECETUBA,08590315,-23.432006,-46.272559,23168269000349,$,30,Brasileira,4.8,0,,NÃO
Valentines Doces e Salgados,Rua Deputado Emílio Carlos,261,Cidade Kemel,POA,08554220,-23.510566,-46.364577,41146885000119,$,20,Doces & Bolos,0.0,49,10.99,NÃO
El Asador,Av. Amazonas,155,Jardim Renata,ARUJA,07400000,-23.39573,-46.31897,41610811000191,$,20,Carnes,0.0,0,,NÃO
Rei do Parmegiana,RUA SILVIA TELES ,399,Jardim Sao Manoel,ITAQUAQUECETUBA,08580550,-23.45626,-46.346613,40183521000731,$,35,Brasileira,4.0,50,0,NÃO
Doce Rainha ,Rua Brigadeiro Francisco Lima e Silva,410,O Pequeno Coração,ITAQUAQUECETUBA,08579650,-23.457307,-46.375926,52619171000105,$,10,Doces & Bolos,0.0,51,11.99,NÃO
Felix Confeitaria,Rua Beira Rio,132,Cidade Kemel,SAO PAULO,08130005,-23.50411,-46.365638,47957414000177,$,15,Doces & Bolos,0.0,47,0,NÃO
Petiscos Z,Rua Santa Clara,42,Chácara Dona Escolástica,ITAQUAQUECETUBA,08581160,-23.458689,-46.356384,47224663000153,$,10,Peixes,5.0,64,9.99,NÃO
Lanches da Vila II,Rua José Antonio Dias Nascimento,14,Jardim Nova Cidade,GUARULHOS,07252350,-23.446483,-46.405778,49055229000112,$,22,Lanches,4.9,0,,NÃO
Pokes do China in Box - Bonsucesso,EST PRESID JUCELINO K DE OLIVEIRA,5308,BONSUCESSO,GUARULHOS,07252000,-23.434878,-46.403716,41776263000174,$,20,Saudável,4.4,0,,NÃO
Anna Food,Rua Patrocínio Paulista,33,Jardim Rio Negro,ITAQUAQUECETUBA,08591648,-23.450746,-46.304542,60803300000130,$,10,Pastel,0.0,0,,NÃO
53.004.229 Jovando Silva Brito,Rua Debora Oliveira de Almeida,99,Vila Real,GUARULHOS,07261700,-23.451468,-46.399082,53004229000160,$,0,Marmita,0.0,0,,NÃO
The Noite Sushi,Rua Filipinas,26,Jardim Adriane,ITAQUAQUECETUBA,08598744,-23.471864,-46.325474,,$,25,Japonesa,0.0,49,10.99,NÃO
R&V Lanches ,Estrada do Corta Rabicho,1563,Jardim Maragogipe,ITAQUAQUECETUBA,08586270,-23.45032,-46.333503,34450055000115,$,8,Lanches,0.0,90,9,NÃO
Rei dos Sabores ,Rua Arujá,180,Vila Monte Belo,ITAQUAQUECETUBA,08577330,-23.483324,-46.367072,44862534000100,$,17,Brasileira,4.8,45,4.99,NÃO
Ragazzo Express - Itaquaquecetuba Centro,PRAÇA PADRE JOÃO ALVARES,128,CENTRO,ITAQUAQUECETUBA,08570050,-23.475669,-46.351602,22749835016347,$,29,Lanches,4.4,48,6.99,NÃO
Uila Doces,Rua Rubi,425,Jardim Fazenda Rincão,ARUJA,07428290,-23.411547,-46.334498,,$,10,Doces & Bolos,0.0,0,,NÃO
Padaria e Restaurante JD Odete,ESTRADA DE SAO BENTO,859,JARDIM ALTOS DE ITAQUA,ITAQUAQUECETUBA,08598385,-23.463843,-46.326883,52798547000188,$,5,Padaria,4.9,26,7.99,NÃO
Chef Albert,Rua dos Apóstolos,183,Terra prometida,ITAQUAQUECETUBA,08595870,-23.469064,-46.305659,,$,20,Marmita,0.0,0,,NÃO
Casa da Lasanha e açaí ,RUA CINCO DE NOVEMBRO,86,VILA VERMONT,ITAQUAQUECETUBA,08572130,-23.490495,-46.337896,54932007000170,$,30,Marmita,0.0,45,6.99,NÃO
Adega e Espetaria Gigi ,Av. Joaquim Manoel de Macedo,625,Parque Residencial Marengo,ITAQUAQUECETUBA,08594500,-23.485649,-46.29848,55653486000159,$,30,Cozinha Rápida,0.0,0,,NÃO
Batamix,Rua Alfredo Chaves,10,Parque Residencial Scaffid,ITAQUAQUECETUBA,08587848,-23.434238,-46.315593,,$,0,Brasileira,0.0,0,,NÃO
Gokei Sushi - Bonsucesso,EST PRESID JUCELINO K DE OLIVEIRA,5308,BONSUCESSO,GUARULHOS,07252000,-23.434878,-46.403716,41776263000174,$,40,Japonesa,4.6,0,,NÃO
Lanches Burg,Avenida Maria Socorro e Silva Bezerra,291,Jardim Nova Cidade,GUARULHOS,07252300,-23.445449,-46.405423,52235290000156,$,25,Lanches,0.0,0,,NÃO
Efata Delivery,Rua Guaxupé,190,Jardim São Paulo,ITAQUAQUECETUBA,08598480,-23.464686,-46.320247,,$,25,Brasileira,0.0,51,11.99,NÃO
Doces e Bolos Dedos de Chocolate ,Rua Catanduvas,18,Jardim Nascente,ITAQUAQUECETUBA,08588170,-23.435473,-46.321884,32901073000140,$,30,Doces & Bolos,5.0,0,,NÃO
Brado Burguer,Avenida das Monções,1150,Parque Recanto Monica,ITAQUAQUECETUBA,08592150,-23.461992,-46.285585,52067835000162,$,20,Hambúrguer,0.0,0,,NÃO
Pote Encantado,Rua Presidente Tancredo Neves,58,Jardim Horto do Ipê,ITAQUAQUECETUBA,08593470,-23.476613,-46.291088,,$,10,Doces & Bolos,0.0,0,,NÃO
Fábrica Salgados e Doces Candy e Cacau,Rua João Mariano,116,Arujá Centro Residencial,ARUJA,07400875,-23.389686,-46.329362,35256141000154,$,10,Salgados,0.0,0,,NÃO
Açaí da Zl,Rua Vicente Celestino,203,Jardim São Manoel,ITAQUAQUECETUBA,08580580,-23.454029,-46.344628,60765598000131,$,0,Açaí,4.9,60,9.99,NÃO
D&b Açai,Avenida do Contorno,318,Jardim Normandia,GUARULHOS,07252015,-23.44887,-46.406744,30427319000169,$,10,Açaí,4.8,0,,NÃO
Bn_drinks,"Estrada Santo Expedito, 1075 - Parque Piratininga -Itaquaquecetuba/SP",1075,Parque Piratininga,ITAQUAQUECETUBA,08583230,-23.44305,-46.378713,57867465000161,$,10,Brasileira,0.0,0,,NÃO
Box Divino - Shop. Bonsucesso,EST PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA,5308,JARDIM ALBERTINA,GUARULHOS,07252000,-23.434473,-46.403241,24911124000197,$,20,Brasileira,4.5,0,,NÃO
Lari Blend Açaí,Rua Particular II,215,Parque Novo Horizonte,ITAQUAQUECETUBA,08596418,-23.475742,-46.321298,,$,13,Açaí,0.0,51,11.99,NÃO
60.919.565 Joelson Vieira dos Santos,Rua Serra do Mar,9,Jardim Paineira,ITAQUAQUECETUBA,08581010,-23.452383,-46.352207,60919565000107,$,10,Marmita,0.0,50,10.99,NÃO
JD AÇAITERIA & LANCHES ,Rua Padre Dorindo de Oliveira Matias,550,Sítio São Francisco,GUARULHOS,07261440,-23.453868,-46.399596,59875446000102,$,20,Açaí,0.0,0,,NÃO
Marmitarias Coelho's,Rua Guadalajara,67,Jardim Mônica,ITAQUAQUECETUBA,08584400,-23.424674,-46.342755,,$,20,Brasileira,5.0,0,,NÃO
Sorveteria Colorê,Estrada Alberto Hinoto,700,Jardim Nossa Senhora D'Ajuda,ITAQUAQUECETUBA,08576465,-23.484699,-46.361695,39291070000181,$,20,Sorvetes,0.0,43,4.99,NÃO
Divino Sabor Mineiro Ltda,Rua Major Benjamin Franco,445,Jardim Vitória,ARUJA,07400165,-23.396373,-46.32795,61447622000157,$,20,Brasileira,5.0,0,,NÃO
Mega Esfiha Miguel Badra,Avenida Miguel Badra,1464,Cidade Miguel Badra,SUZANO,08690010,-23.497565,-46.316085,30765350000100,$,15,Pizza,4.9,44,16.99,NÃO
Açaí Santana,Rua Pará,75,Jardim do Algarve,ITAQUAQUECETUBA,08572690,-23.502781,-46.347607,53599786000171,$,15,Açaí,0.0,46,7.99,NÃO
Cacau & Confete,Estrada Pedro da Cunha Albuquerque Lopes,3019,Perobal,ITAQUAQUECETUBA,08584584,-23.425006,-46.354373,45087819000176,$,10,Brasileira,0.0,0,,NÃO
Potes de Ouro,Rua Ramiro Perez Pereira,227,Jardim Horto do Ipê,ITAQUAQUECETUBA,08593475,-23.477343,-46.29015,,$,20,Brasileira,0.0,0,,NÃO
Marmitaria Divino Sabores ,Rua Desembargador Pedro Augusto do Amaral,32,Cidade Kemel,SAO PAULO,08130380,-23.50248,-46.368214,61151566000109,$,20,Marmita,4.3,68,6.99,NÃO
299 Oficina Moto Bar,Rua Jurandir Sanches Maiolino,142,Vila Pedroso,ARUJA,07434310,-23.412158,-46.321351,14005594000138,$$$,15,Brasileira,0.0,0,,NÃO
Fast Food WPJ ,Rua Tibaji,170,Vila Ursulina,ITAQUAQUECETUBA,08574290,-23.503305,-46.350873,60064463000149,$,20,Cozinha Rápida,0.0,46,7.99,NÃO
Rotta do açai ,Rua dos Estudantes,341,Jardim Itaquá,ITAQUAQUECETUBA,08580130,-23.449745,-46.344614,,$,15,Açaí,0.0,51,11.99,NÃO
Nery's Burger,Rua Desembargador Pedro Augusto do Amaral,65,Cidade Kemel,SAO PAULO,08130380,-23.503797,-46.370775,60779628000169,$,12,Lanches,4.9,0,,NÃO
Sal&brasa,Rua Pio XII,491,Cidade Kemel,POA,08554320,-23.514562,-46.357904,63624009000193,$,0,Brasileira,0.0,49,10.99,NÃO
Adega da Rô,Rua Primeiro de Maio,998,Estação,ITAQUAQUECETUBA,08571050,-23.484809,-46.338425,,$,0,Variada,0.0,44,6.99,NÃO
Adega Bzs,Rua José Bonifácio de Andrade e Silva,309,Vila Maria Augusta,ITAQUAQUECETUBA,08570290,-23.471894,-46.353346,,$,20,Brasileira,4.9,39,4.99,NÃO
Hamburgueria Artesanal Bite e Go,Rua Guaicara,16,Jardim Pinheirinho,ITAQUAQUECETUBA,08589240,-23.440312,-46.299532,59489904000175,$,15,Lanches,4.9,110,12,NÃO
Arujá Grill e Pizza,Estrada Santa Isabel,965,Jardim Limoeiro,ARUJA,07434100,-23.409209,-46.316641,57964565000106,$,25,Brasileira,4.7,0,,NÃO
Então Toma,Rua Sarandi,203,Parque Viviane,ITAQUAQUECETUBA,08582020,-23.451749,-46.359179,41581894000138,$,30,Lanches,5.0,49,10.99,NÃO
@Acai_delivery.d,Rua Sérgio Roberto da Silva,414,Jardim Santa Inês,SUZANO,08695015,-23.496675,-46.290377,,$,20,Açaí,0.0,0,,NÃO
Km Marmitaria,Rua Cuba,94,Jardim Mônica,ITAQUAQUECETUBA,08584409,-23.427139,-46.344159,48458388000103,$,10,Brasileira,0.0,0,,NÃO
Tempero do Martinelli,Rua Porangaba,68,Vila Itaquá Mirim,ITAQUAQUECETUBA,08588289,-23.432805,-46.319791,51449277000137,$,10,Marmita,0.0,0,,NÃO
Bar da Tia,Rua Ourinhos,815,Vila Virgínia,ITAQUAQUECETUBA,08576310,-23.490856,-46.358435,42471511000131,$,10,Brasileira,0.0,43,4.99,NÃO
Adocica Confeitaria Artesanal,Rua Luciano Cordeiro,78,Parque Piratininga,ITAQUAQUECETUBA,08583600,-23.435595,-46.381032,62014690000195,$,0,Doces & Bolos,0.0,0,,NÃO
Confeitaria DaJoy Meireles,R. Cinco,245,Sítio São Francisco,GUARULHOS,07261360,-23.460868,-46.397224,57987206000174,$,15,Doces & Bolos,5.0,0,,NÃO
Pizzaria Pepperone,Avenida Italo Adami,1714,Vila Zeferina,ITAQUAQUECETUBA,08573000,-23.496091,-46.348375,31410714000100,$$$,40,Pizza,4.7,45,0,NÃO
Constantinos,R. José Gines,16,Jardim das Oliveiras,SAO PAULO,08111530,-23.486802,-46.37651,55892974000119,$,10,Açaí,0.0,47,8.99,NÃO
Esquina do lanche ,Rua Via-Lactea,14,Vila Celeste,ITAQUAQUECETUBA,08597150,-23.455923,-46.314486,,$,12,Brasileira,0.0,0,,NÃO
Salgados e Doces Alda Atelier,Rua Andaraí,40,Vila Ferreira,ITAQUAQUECETUBA,08573430,-23.497846,-46.351573,11454511000108,$,20,Salgados,4.6,60,6.99,NÃO
Doçura Gelato,Rua Dona Néra,590,Sítio São Francisco,GUARULHOS,07261340,-23.458819,-46.393735,20017112000162,$,11,Congelados,4.7,0,,NÃO
May Sushi & Cia,Rua Araras,119,Jardim Nossa Senhora D&#39;Ajuda,ITAQUAQUECETUBA,08577850,-23.489986,-46.362637,51358442000145,$,20,Japonesa,0.0,44,6.99,NÃO
46.643.310 Fernando Armindo Nascimento,Rua Presidente Wenceslau,300,Jardim Via Dutra,ARUJA,07438005,-23.402094,-46.30555,46643310000125,$,20,Lanches,0.0,0,,NÃO
Casa do Norte Minas 3,Estrada dos Índios,1136,Jardim Amanda Caiubi,ITAQUAQUECETUBA,08587000,-23.435896,-46.319315,55098284000192,$,20,Brasileira,4.8,0,,NÃO
Doce Manu,Avenida Nossa Senhora de Fátima,489,Jordanópolis,ARUJA,07411210,-23.405819,-46.339795,,$,15,Doces & Bolos,0.0,0,,NÃO
Multmiix Doces e Cia,Avenida Joaquim Manoel de Macedo,600,Parque Residencial Marengo,ITAQUAQUECETUBA,08594500,-23.485069,-46.298675,48330012000100,$,10,Variada,0.0,0,,NÃO
Salgadarias da Suh,Rua Jundiapeba,124,Jardim do Vale,ITAQUAQUECETUBA,08595570,-23.475585,-46.305634,37390453000181,$,20,Salgados,0.0,55,16.99,NÃO
Quel Bolos,Rua Expedito Duranda Nogueira,1167,Cidade Miguel Badra,SUZANO,08690020,-23.494842,-46.313204,48782419000179,$,10,Doces & Bolos,0.0,54,15.99,NÃO
Tio Mano Sorvetes,Avenida Ítalo Adami,491,Vila Zeferina,ITAQUAQUECETUBA,08573000,-23.494409,-46.348693,34152109000166,$,10,Açaí,0.0,43,4.99,NÃO
Frangos e Carnes PP assados,Rua Finlândia,78,Jardim São José,SUZANO,08695105,-23.492687,-46.285708,56129374000166,$,20,Brasileira,5.0,0,,NÃO
Rei do Nordeste,Rua Arujá,180,Vila Monte Belo,ITAQUAQUECETUBA,08577330,-23.483349,-46.367052,57621126000109,$,10,Brasileira,4.8,63,7.99,NÃO
Point do Acarajé,R. Barra do Úna,140,Res. Furtuna,ITAQUAQUECETUBA,08598717,-23.46951,-46.31951,55546256000190,$,25,Lanches,0.0,0,,NÃO
Djk Bolos e Doces,Rua Fernando Pessoa,65,Parque Piratininga,ITAQUAQUECETUBA,08583400,-23.44186,-46.381121,40533496000183,$,20,Açaí,0.0,0,,NÃO
Padaria Maná,ESTRADA DE SAO BENTO,1477,QUINTA DA BOA VISTA RESIDENCIAL,ITAQUAQUECETUBA,08597625,-23.461811,-46.320143,08815085000178,$,10,Padaria,4.9,31,9.99,NÃO
Restaurante e Confeitaria Luna's,Rua Serra da Cantareira,586,Jardim Paineira,ITAQUAQUECETUBA,08581240,-23.453308,-46.352341,56305166000170,$,15,Marmita,0.0,49,10.99,NÃO
M'ohana Pizzas & Lanches,Avenida Joaquim Manoel de Macedo,614,Parque Residencial Marengo,ITAQUAQUECETUBA,08594500,-23.48536,-46.298699,42256300000186,$,15,Pizza,0.0,75,15,NÃO
Amo Mini Donuts,Rua Laudiceia Maria,17,Jardim Maria Rosa II,ITAQUAQUECETUBA,08582822,-23.441991,-46.37158,57254050000112,$,12,Doces & Bolos,5.0,0,,NÃO
Maybe Laches,Rua Bandeira do Sul,260,Jardim Campo Limpo,ITAQUAQUECETUBA,08596086,-23.473887,-46.317005,41396726000172,$,20,Lanches,0.0,51,11.99,NÃO
R&r Pastéis,Viela Suzano,16,Vila Monte Belo,ITAQUAQUECETUBA,08577522,-23.494846,-46.364653,,$,20,Pastel,0.0,46,7.99,NÃO
Delícia & Sabor,Rua Júlio Barbosa de Lima,22,Cidade Kemel,SAO PAULO,08130430,-23.500716,-46.369165,62322632000129,$,10,Marmita,0.0,47,8.99,NÃO
